Series Code,Topic,Indicator Name,Short definition,Long definition,Unit of measure,Periodicity,Base Period,Other notes,Aggregation method,Limitations and exceptions,Notes from original source,General comments,Source,Statistical concept and methodology,Development relevance,Related source links,Other web links,Related indicators,License Type
IC.BRE.P2.PS,Private Sector & Trade,B-READY: Pillar 2: Public Services,,"B-READY assesses the economy’s business environment by focusing on the regulatory framework and the provision of related public services for firms and markets, as well as the operational efficiency with which they are combined in practice. B-READY’s three pillars—the Regulatory Framework, Public Services, and Operational Efficiency. Public Services refers to both the facilities that governments provide directly or through private firms to support compliance with regulations and the critical institutions and infrastructure that enable business activities. Public services considered by B-READY are limited to the scope of the business environment areas related to the life cycle of the firm.",0-100 scale,Annual,,,,,,,"Business Ready (B-READY) project, World Bank (WB), uri: https://www.worldbank.org/en/businessready","Methodology: B-READY is designed for benchmarking across economies. This requires the application of a homogeneous methodology across economies at different income levels and in different geographic locations. It also requires quantifying the business environment conditions using indicators that can be aggregated into comparable scores.  
B-READY granular data provide a wealth of information that can be used to guide specific policy reform. These data are presented in the main body of the report and, in more detail, in the Business Ready website through accessible facilities and tools, including economy profiles.  
Based on the data collected, B-READY generates scores for each topic area and potentially a set of aggregate scores. B-READY collects both de jure information and de facto measures. While de jure data are collected from expert consultations, de facto data are collected from both expert consultations and firm surveys.
All data obtained from either experts or firms are collected in raw form and then converted to a score that can be combined with other scores. The objective of the scoring methodology of raw data is to allow for score aggregation that preserves absolute cardinal differences, which can be used to compare across economies and over time (rather than purely ordinal or relative scoring). The granular data produced by the B-READY project are combined to produce a score for each of the ten B-READY topics. Every topic score will be generated by averaging the scores assigned to each of the three pillars (regulatory framework, public services, and efficiency) for that topic.
In addition, to facilitate international benchmarking, these granular data are used to obtain topic-specific pillar scores, topic scores, and overall pillar scores. A topic-specific pillar score is built from the points assigned to sets of indicators, organized in categories by subject matter. Each score can range from 0 to 100 (where 100 represents the best performance). Within each topic, there are three topic-specific pillars: Regulatory Framework, Public Services, and Operational Efficiency. The average of the three topic-specific pillar scores, in turn, equals the topic score. Each overall pillar score is the average of the corresponding topic-specific pillar scores across the ten B-READY topics. 
Details about the B-READY methodology are available on the project website: https://www.worldbank.org/en/businessready/methodology#1","The business environment can be defined as the set of conditions outside a firm’s control that have a significant influence on how businesses behave and perform throughout their life cycle. This set of conditions can be very large, from macroeconomic policy to microeconomic rules. B-READY concentrates on the regulatory framework and public service provision at the microeconomic level: that is, as enacted and implemented to directly affect firms’ behavior and performance. B-READY assesses an economy’s business environment by focusing on the regulatory framework and the provision of related public services directed at firms and markets, as well as the efficiency with which regulatory framework and public services are combined in practice. B-READY seeks a balanced approach when assessing the business environment: between ease of conducting a business and broader private sector benefits, between regulatory framework and public services, between de jure laws and regulations and de facto practical implementation, and between data representativeness and data comparability. For nearly all indicators, the regulatory framework pillar captures de jure information, and the public services and efficiency pillars capture de facto information.",,,,CC BY-4.0
IC.BRE.P3.OE,Private Sector & Trade,B-READY: Pillar 3: Operational Efficiency,,"B-READY assesses the economy’s business environment by focusing on the regulatory framework and the provision of related public services for firms and markets, as well as the operational efficiency with which they are combined in practice. B-READY’s three pillars—the Regulatory Framework, Public Services, and Operational Efficiency. Operational Efficiency comprises both the ease of compliance with the regulatory framework and the effective use of public services directly relevant to firms.",0-100 scale,Annual,,,,,,,"Business Ready (B-READY) project, World Bank (WB), uri: https://www.worldbank.org/en/businessready","Methodology: B-READY is designed for benchmarking across economies. This requires the application of a homogeneous methodology across economies at different income levels and in different geographic locations. It also requires quantifying the business environment conditions using indicators that can be aggregated into comparable scores.  
B-READY granular data provide a wealth of information that can be used to guide specific policy reform. These data are presented in the main body of the report and, in more detail, in the Business Ready website through accessible facilities and tools, including economy profiles.  
Based on the data collected, B-READY generates scores for each topic area and potentially a set of aggregate scores. B-READY collects both de jure information and de facto measures. While de jure data are collected from expert consultations, de facto data are collected from both expert consultations and firm surveys.
All data obtained from either experts or firms are collected in raw form and then converted to a score that can be combined with other scores. The objective of the scoring methodology of raw data is to allow for score aggregation that preserves absolute cardinal differences, which can be used to compare across economies and over time (rather than purely ordinal or relative scoring). The granular data produced by the B-READY project are combined to produce a score for each of the ten B-READY topics. Every topic score will be generated by averaging the scores assigned to each of the three pillars (regulatory framework, public services, and efficiency) for that topic.
In addition, to facilitate international benchmarking, these granular data are used to obtain topic-specific pillar scores, topic scores, and overall pillar scores. A topic-specific pillar score is built from the points assigned to sets of indicators, organized in categories by subject matter. Each score can range from 0 to 100 (where 100 represents the best performance). Within each topic, there are three topic-specific pillars: Regulatory Framework, Public Services, and Operational Efficiency. The average of the three topic-specific pillar scores, in turn, equals the topic score. Each overall pillar score is the average of the corresponding topic-specific pillar scores across the ten B-READY topics. 
Details about the B-READY methodology are available on the project website: https://www.worldbank.org/en/businessready/methodology#1","The business environment can be defined as the set of conditions outside a firm’s control that have a significant influence on how businesses behave and perform throughout their life cycle. This set of conditions can be very large, from macroeconomic policy to microeconomic rules. B-READY concentrates on the regulatory framework and public service provision at the microeconomic level: that is, as enacted and implemented to directly affect firms’ behavior and performance.  B-READY assesses an economy’s business environment by focusing on the regulatory framework and the provision of related public services directed at firms and markets, as well as the efficiency with which regulatory framework and public services are combined in practice. B-READY seeks a balanced approach when assessing the business environment: between ease of conducting a business and broader private sector benefits, between regulatory framework and public services, between de jure laws and regulations and de facto practical implementation, and between data representativeness and data comparability.  For nearly all indicators, the regulatory framework pillar captures de jure information, and the public services and efficiency pillars capture de facto information.",,,,CC BY-4.0
IC.BRE.TX.OS,Private Sector & Trade,B-READY: Taxation: Overall Score,,"B-READY focuses on ten topics that are organized following the life cycle of the firm and its participation in the market while opening, operating (or expanding), and closing (or reorganizing) a business. The Taxation topic measures the quality of regulation, administration, and practical implementation of tax systems across the three different dimensions, or pillars. The overall topic score is generated by averaging the scores assigned to each of the three pillars (regulatory framework, public services, and efficiency) for that topic.",0-100 scale,Annual,,,,,,,"Business Ready (B-READY) project, World Bank (WB), uri: https://www.worldbank.org/en/businessready","Methodology: B-READY is designed for benchmarking across economies. This requires the application of a homogeneous methodology across economies at different income levels and in different geographic locations. It also requires quantifying the business environment conditions using indicators that can be aggregated into comparable scores.  
B-READY granular data provide a wealth of information that can be used to guide specific policy reform. These data are presented in the main body of the report and, in more detail, in the Business Ready website through accessible facilities and tools, including economy profiles.  
Based on the data collected, B-READY generates scores for each topic area and potentially a set of aggregate scores. B-READY collects both de jure information and de facto measures. While de jure data are collected from expert consultations, de facto data are collected from both expert consultations and firm surveys.
All data obtained from either experts or firms are collected in raw form and then converted to a score that can be combined with other scores. The objective of the scoring methodology of raw data is to allow for score aggregation that preserves absolute cardinal differences, which can be used to compare across economies and over time (rather than purely ordinal or relative scoring). The granular data produced by the B-READY project are combined to produce a score for each of the ten B-READY topics. Every topic score will be generated by averaging the scores assigned to each of the three pillars (regulatory framework, public services, and efficiency) for that topic.
In addition, to facilitate international benchmarking, these granular data are used to obtain topic-specific pillar scores, topic scores, and overall pillar scores. A topic-specific pillar score is built from the points assigned to sets of indicators, organized in categories by subject matter. Each score can range from 0 to 100 (where 100 represents the best performance). Within each topic, there are three topic-specific pillars: Regulatory Framework, Public Services, and Operational Efficiency. The average of the three topic-specific pillar scores, in turn, equals the topic score. Each overall pillar score is the average of the corresponding topic-specific pillar scores across the ten B-READY topics. 
Details about the B-READY methodology are available on the project website: https://www.worldbank.org/en/businessready/methodology#1","Taxation is a powerful policy tool that governments use to generate revenue to finance their operations and provide public goods and services. Taxation affects the private sector development through a variety of interrelated channels. On the one hand, it creates enabling conditions for the growth and development of the private sector by financing critical infrastructure, investing in human capital, ensuring law enforcement, and supporting other vital services. On the other hand, excessive taxation can distort markets, impair investment decisions, and foster tax evasion. Likewise, cumbersome regulations, complex tax reporting requirements, and inefficient and inconsistent tax procedures increase compliance costs on firms, thereby discouraging formalization. Identifying the key challenges faced by taxpayers is essential for guiding reforms that support private sector development while pursuing domestic resource mobilization objectives.",,,,CC BY-4.0
IC.BRE.TX.P1,Private Sector & Trade,B-READY: Taxation Pillar 1: Quality of Regulations on Taxation,,"B-READY focuses on ten topics that are organized following the life cycle of the firm and its participation in the market while opening, operating (or expanding), and closing (or reorganizing) a business. The Taxation topic measures the quality of regulation, administration, and practical implementation of tax systems across the three different dimensions, or pillars. The first pillar assesses the quality of regulation related to taxation, encompassing both the legal framework (de jure) and the implementation (de facto) of the legal requirements.",0-100 scale,Annual,,,,,,,"Business Ready (B-READY) project, World Bank (WB), uri: https://www.worldbank.org/en/businessready","Methodology: B-READY is designed for benchmarking across economies. This requires the application of a homogeneous methodology across economies at different income levels and in different geographic locations. It also requires quantifying the business environment conditions using indicators that can be aggregated into comparable scores.  
B-READY granular data provide a wealth of information that can be used to guide specific policy reform. These data are presented in the main body of the report and, in more detail, in the Business Ready website through accessible facilities and tools, including economy profiles.  
Based on the data collected, B-READY generates scores for each topic area and potentially a set of aggregate scores. B-READY collects both de jure information and de facto measures. While de jure data are collected from expert consultations, de facto data are collected from both expert consultations and firm surveys.
All data obtained from either experts or firms are collected in raw form and then converted to a score that can be combined with other scores. The objective of the scoring methodology of raw data is to allow for score aggregation that preserves absolute cardinal differences, which can be used to compare across economies and over time (rather than purely ordinal or relative scoring). The granular data produced by the B-READY project are combined to produce a score for each of the ten B-READY topics. Every topic score will be generated by averaging the scores assigned to each of the three pillars (regulatory framework, public services, and efficiency) for that topic.
In addition, to facilitate international benchmarking, these granular data are used to obtain topic-specific pillar scores, topic scores, and overall pillar scores. A topic-specific pillar score is built from the points assigned to sets of indicators, organized in categories by subject matter. Each score can range from 0 to 100 (where 100 represents the best performance). Within each topic, there are three topic-specific pillars: Regulatory Framework, Public Services, and Operational Efficiency. The average of the three topic-specific pillar scores, in turn, equals the topic score. Each overall pillar score is the average of the corresponding topic-specific pillar scores across the ten B-READY topics. 
Details about the B-READY methodology are available on the project website: https://www.worldbank.org/en/businessready/methodology#1","Taxation is a powerful policy tool that governments use to generate revenue to finance their operations and provide public goods and services. Taxation affects the private sector development through a variety of interrelated channels. On the one hand, it creates enabling conditions for the growth and development of the private sector by financing critical infrastructure, investing in human capital, ensuring law enforcement, and supporting other vital services. On the other hand, excessive taxation can distort markets, impair investment decisions, and foster tax evasion. Likewise, cumbersome regulations, complex tax reporting requirements, and inefficient and inconsistent tax procedures increase compliance costs on firms, thereby discouraging formalization. Identifying the key challenges faced by taxpayers is essential for guiding reforms that support private sector development while pursuing domestic resource mobilization objectives.",,,,CC BY-4.0
IC.BRE.TX.P2,Private Sector & Trade,B-READY: Taxation Pillar 2: Public Services Provided by the Tax Administration,,"B-READY focuses on ten topics that are organized following the life cycle of the firm and its participation in the market while opening, operating (or expanding), and closing (or reorganizing) a business. The Taxation topic measures the quality of regulation, administration, and practical implementation of tax systems across the three different dimensions, or pillars. The second pillar measures the quality of tax administration by assessing the public services related to tax matters.",0-100 scale,Annual,,,,,,,"Business Ready (B-READY) project, World Bank (WB), uri: https://www.worldbank.org/en/businessready","Methodology: B-READY is designed for benchmarking across economies. This requires the application of a homogeneous methodology across economies at different income levels and in different geographic locations. It also requires quantifying the business environment conditions using indicators that can be aggregated into comparable scores.  
B-READY granular data provide a wealth of information that can be used to guide specific policy reform. These data are presented in the main body of the report and, in more detail, in the Business Ready website through accessible facilities and tools, including economy profiles.  
Based on the data collected, B-READY generates scores for each topic area and potentially a set of aggregate scores. B-READY collects both de jure information and de facto measures. While de jure data are collected from expert consultations, de facto data are collected from both expert consultations and firm surveys.
All data obtained from either experts or firms are collected in raw form and then converted to a score that can be combined with other scores. The objective of the scoring methodology of raw data is to allow for score aggregation that preserves absolute cardinal differences, which can be used to compare across economies and over time (rather than purely ordinal or relative scoring). The granular data produced by the B-READY project are combined to produce a score for each of the ten B-READY topics. Every topic score will be generated by averaging the scores assigned to each of the three pillars (regulatory framework, public services, and efficiency) for that topic.
In addition, to facilitate international benchmarking, these granular data are used to obtain topic-specific pillar scores, topic scores, and overall pillar scores. A topic-specific pillar score is built from the points assigned to sets of indicators, organized in categories by subject matter. Each score can range from 0 to 100 (where 100 represents the best performance). Within each topic, there are three topic-specific pillars: Regulatory Framework, Public Services, and Operational Efficiency. The average of the three topic-specific pillar scores, in turn, equals the topic score. Each overall pillar score is the average of the corresponding topic-specific pillar scores across the ten B-READY topics. 
Details about the B-READY methodology are available on the project website: https://www.worldbank.org/en/businessready/methodology#1","Taxation is a powerful policy tool that governments use to generate revenue to finance their operations and provide public goods and services. Taxation affects the private sector development through a variety of interrelated channels. On the one hand, it creates enabling conditions for the growth and development of the private sector by financing critical infrastructure, investing in human capital, ensuring law enforcement, and supporting other vital services. On the other hand, excessive taxation can distort markets, impair investment decisions, and foster tax evasion. Likewise, cumbersome regulations, complex tax reporting requirements, and inefficient and inconsistent tax procedures increase compliance costs on firms, thereby discouraging formalization. Identifying the key challenges faced by taxpayers is essential for guiding reforms that support private sector development while pursuing domestic resource mobilization objectives.",,,,CC BY-4.0
IC.BRE.TX.P3,Private Sector & Trade,B-READY: Taxation Pillar 3: Operational Efficiency of Tax Systems in Practice,,"B-READY focuses on ten topics that are organized following the life cycle of the firm and its participation in the market while opening, operating (or expanding), and closing (or reorganizing) a business. The Taxation topic measures the quality of regulation, administration, and practical implementation of tax systems across the three different dimensions, or pillars. The third pillar evaluates the practical effectiveness of the implemented tax regulations and public services.",0-100 scale,Annual,,,,,,,"Business Ready (B-READY) project, World Bank (WB), uri: https://www.worldbank.org/en/businessready","Methodology: B-READY is designed for benchmarking across economies. This requires the application of a homogeneous methodology across economies at different income levels and in different geographic locations. It also requires quantifying the business environment conditions using indicators that can be aggregated into comparable scores.  
B-READY granular data provide a wealth of information that can be used to guide specific policy reform. These data are presented in the main body of the report and, in more detail, in the Business Ready website through accessible facilities and tools, including economy profiles.  
Based on the data collected, B-READY generates scores for each topic area and potentially a set of aggregate scores. B-READY collects both de jure information and de facto measures. While de jure data are collected from expert consultations, de facto data are collected from both expert consultations and firm surveys.
All data obtained from either experts or firms are collected in raw form and then converted to a score that can be combined with other scores. The objective of the scoring methodology of raw data is to allow for score aggregation that preserves absolute cardinal differences, which can be used to compare across economies and over time (rather than purely ordinal or relative scoring). The granular data produced by the B-READY project are combined to produce a score for each of the ten B-READY topics. Every topic score will be generated by averaging the scores assigned to each of the three pillars (regulatory framework, public services, and efficiency) for that topic.
In addition, to facilitate international benchmarking, these granular data are used to obtain topic-specific pillar scores, topic scores, and overall pillar scores. A topic-specific pillar score is built from the points assigned to sets of indicators, organized in categories by subject matter. Each score can range from 0 to 100 (where 100 represents the best performance). Within each topic, there are three topic-specific pillars: Regulatory Framework, Public Services, and Operational Efficiency. The average of the three topic-specific pillar scores, in turn, equals the topic score. Each overall pillar score is the average of the corresponding topic-specific pillar scores across the ten B-READY topics. 
Details about the B-READY methodology are available on the project website: https://www.worldbank.org/en/businessready/methodology#1","Taxation is a powerful policy tool that governments use to generate revenue to finance their operations and provide public goods and services. Taxation affects the private sector development through a variety of interrelated channels. On the one hand, it creates enabling conditions for the growth and development of the private sector by financing critical infrastructure, investing in human capital, ensuring law enforcement, and supporting other vital services. On the other hand, excessive taxation can distort markets, impair investment decisions, and foster tax evasion. Likewise, cumbersome regulations, complex tax reporting requirements, and inefficient and inconsistent tax procedures increase compliance costs on firms, thereby discouraging formalization. Identifying the key challenges faced by taxpayers is essential for guiding reforms that support private sector development while pursuing domestic resource mobilization objectives.",,,,CC BY-4.0
IC.BRE.US.OS,Private Sector & Trade,B-READY: Utility Services: Overall Score,,"B-READY focuses on ten topics that are organized following the life cycle of the firm and its participation in the market while opening, operating (or expanding), and closing (or reorganizing) a business. The Utility Services topic measures the effectiveness of regulatory frameworks, and the quality of governance and transparency of service delivery mechanisms, as well as the operational efficiency of providing electricity, water, and internet services. The overall topic score is generated by averaging the scores assigned to each of the three pillars (regulatory framework, public services, and efficiency) for that topic.",0-100 scale,Annual,,,,,,,"Business Ready (B-READY) project, World Bank (WB), uri: https://www.worldbank.org/en/businessready","Methodology: B-READY is designed for benchmarking across economies. This requires the application of a homogeneous methodology across economies at different income levels and in different geographic locations. It also requires quantifying the business environment conditions using indicators that can be aggregated into comparable scores.  
B-READY granular data provide a wealth of information that can be used to guide specific policy reform. These data are presented in the main body of the report and, in more detail, in the Business Ready website through accessible facilities and tools, including economy profiles.  
Based on the data collected, B-READY generates scores for each topic area and potentially a set of aggregate scores. B-READY collects both de jure information and de facto measures. While de jure data are collected from expert consultations, de facto data are collected from both expert consultations and firm surveys.
All data obtained from either experts or firms are collected in raw form and then converted to a score that can be combined with other scores. The objective of the scoring methodology of raw data is to allow for score aggregation that preserves absolute cardinal differences, which can be used to compare across economies and over time (rather than purely ordinal or relative scoring). The granular data produced by the B-READY project are combined to produce a score for each of the ten B-READY topics. Every topic score will be generated by averaging the scores assigned to each of the three pillars (regulatory framework, public services, and efficiency) for that topic.
In addition, to facilitate international benchmarking, these granular data are used to obtain topic-specific pillar scores, topic scores, and overall pillar scores. A topic-specific pillar score is built from the points assigned to sets of indicators, organized in categories by subject matter. Each score can range from 0 to 100 (where 100 represents the best performance). Within each topic, there are three topic-specific pillars: Regulatory Framework, Public Services, and Operational Efficiency. The average of the three topic-specific pillar scores, in turn, equals the topic score. Each overall pillar score is the average of the corresponding topic-specific pillar scores across the ten B-READY topics. 
Details about the B-READY methodology are available on the project website: https://www.worldbank.org/en/businessready/methodology#1","By providing essential services—electricity, water, and digital connectivity—utilities play an important role in supporting economic and social development. Without these services, businesses cannot function, and households cannot lead quality lives. Yet, more than 30 percent of businesses globally identify electricity supply as a major constraint to their operations, according to the World Bank Enterprise Surveys. Disruptions in electricity supply impair firm productivity, revenues, and economic growth. Similarly, inadequate water supply can lead to decreased firm productivity, deterioration of machinery, and reduced profits.  Access to reliable internet is another critical element in today’s digitalized world, where the use of digital technologies improve productivity. However, as of 2021, just over 15 percent of people globally had fixed broadband subscriptions, and only 1.4 percent in the least developed countries. The provision of basic utility services should be effective and reliable. Facilitating timely access to such services in an environmentally sustainable manner is instrumental for economic growth.

The effectiveness of regulatory frameworks, good governance, transparency, and efficiency of utility services are pivotal elements of a good business environment. An effective regulatory framework, for example, is a fundamental steppingstone for the provision of high-quality utility services. Furthermore, the reliability and sustainability of utility services should be maintained through monitoring the quality of service supply and connection safety, fostering public accountability and safety. Interoperability through agency coordination and digitalization of utilities can also help improve the quality of public services and the customer experience.",,,,CC BY-4.0
IC.BRE.US.P1,Private Sector & Trade,B-READY: Utility Services Pillar 1: Quality of Regulations on Utility Services,,"B-READY focuses on ten topics that are organized following the life cycle of the firm and its participation in the market while opening, operating (or expanding), and closing (or reorganizing) a business. The Utility Services topic measures the effectiveness of regulatory frameworks, and the quality of governance and transparency of service delivery mechanisms, as well as the operational efficiency of providing electricity, water, and internet services. Under the first pillar the Utility Services topic assesses the effectiveness of regulation pertaining to electricity, water, and internet services, covering de jure features of a regulatory framework that are necessary for the efficient deployment of connections, reliable service, safety, and environmental sustainability of provision and use of utility services.",0-100 scale,Annual,,,,,,,"Business Ready (B-READY) project, World Bank (WB), uri: https://www.worldbank.org/en/businessready","Methodology: B-READY is designed for benchmarking across economies. This requires the application of a homogeneous methodology across economies at different income levels and in different geographic locations. It also requires quantifying the business environment conditions using indicators that can be aggregated into comparable scores.  
B-READY granular data provide a wealth of information that can be used to guide specific policy reform. These data are presented in the main body of the report and, in more detail, in the Business Ready website through accessible facilities and tools, including economy profiles.  
Based on the data collected, B-READY generates scores for each topic area and potentially a set of aggregate scores. B-READY collects both de jure information and de facto measures. While de jure data are collected from expert consultations, de facto data are collected from both expert consultations and firm surveys.
All data obtained from either experts or firms are collected in raw form and then converted to a score that can be combined with other scores. The objective of the scoring methodology of raw data is to allow for score aggregation that preserves absolute cardinal differences, which can be used to compare across economies and over time (rather than purely ordinal or relative scoring). The granular data produced by the B-READY project are combined to produce a score for each of the ten B-READY topics. Every topic score will be generated by averaging the scores assigned to each of the three pillars (regulatory framework, public services, and efficiency) for that topic.
In addition, to facilitate international benchmarking, these granular data are used to obtain topic-specific pillar scores, topic scores, and overall pillar scores. A topic-specific pillar score is built from the points assigned to sets of indicators, organized in categories by subject matter. Each score can range from 0 to 100 (where 100 represents the best performance). Within each topic, there are three topic-specific pillars: Regulatory Framework, Public Services, and Operational Efficiency. The average of the three topic-specific pillar scores, in turn, equals the topic score. Each overall pillar score is the average of the corresponding topic-specific pillar scores across the ten B-READY topics. 
Details about the B-READY methodology are available on the project website: https://www.worldbank.org/en/businessready/methodology#1","By providing essential services—electricity, water, and digital connectivity—utilities play an important role in supporting economic and social development. Without these services, businesses cannot function, and households cannot lead quality lives. Yet, more than 30 percent of businesses globally identify electricity supply as a major constraint to their operations, according to the World Bank Enterprise Surveys. Disruptions in electricity supply impair firm productivity, revenues, and economic growth. Similarly, inadequate water supply can lead to decreased firm productivity, deterioration of machinery, and reduced profits.  Access to reliable internet is another critical element in today’s digitalized world, where the use of digital technologies improve productivity. However, as of 2021, just over 15 percent of people globally had fixed broadband subscriptions, and only 1.4 percent in the least developed countries. The provision of basic utility services should be effective and reliable. Facilitating timely access to such services in an environmentally sustainable manner is instrumental for economic growth.

The effectiveness of regulatory frameworks, good governance, transparency, and efficiency of utility services are pivotal elements of a good business environment. An effective regulatory framework, for example, is a fundamental steppingstone for the provision of high-quality utility services. Furthermore, the reliability and sustainability of utility services should be maintained through monitoring the quality of service supply and connection safety, fostering public accountability and safety. Interoperability through agency coordination and digitalization of utilities can also help improve the quality of public services and the customer experience.",,,,CC BY-4.0
IC.BRE.US.P2,Private Sector & Trade,B-READY: Utility Services Pillar 2: Quality of Governance and Transparency of Utility Services,,"B-READY focuses on ten topics that are organized following the life cycle of the firm and its participation in the market while opening, operating (or expanding), and closing (or reorganizing) a business. The Utility Services topic measures the effectiveness of regulatory frameworks, and the quality of governance and transparency of service delivery mechanisms, as well as the operational efficiency of providing electricity, water, and internet services. The second pillar of the topic measures the quality of governance and transparency in the provision of utility services, thus assessing the de facto provision of utility services.",0-100 scale,Annual,,,,,,,"Business Ready (B-READY) project, World Bank (WB), uri: https://www.worldbank.org/en/businessready","Methodology: B-READY is designed for benchmarking across economies. This requires the application of a homogeneous methodology across economies at different income levels and in different geographic locations. It also requires quantifying the business environment conditions using indicators that can be aggregated into comparable scores.  
B-READY granular data provide a wealth of information that can be used to guide specific policy reform. These data are presented in the main body of the report and, in more detail, in the Business Ready website through accessible facilities and tools, including economy profiles.  
Based on the data collected, B-READY generates scores for each topic area and potentially a set of aggregate scores. B-READY collects both de jure information and de facto measures. While de jure data are collected from expert consultations, de facto data are collected from both expert consultations and firm surveys.
All data obtained from either experts or firms are collected in raw form and then converted to a score that can be combined with other scores. The objective of the scoring methodology of raw data is to allow for score aggregation that preserves absolute cardinal differences, which can be used to compare across economies and over time (rather than purely ordinal or relative scoring). The granular data produced by the B-READY project are combined to produce a score for each of the ten B-READY topics. Every topic score will be generated by averaging the scores assigned to each of the three pillars (regulatory framework, public services, and efficiency) for that topic.
In addition, to facilitate international benchmarking, these granular data are used to obtain topic-specific pillar scores, topic scores, and overall pillar scores. A topic-specific pillar score is built from the points assigned to sets of indicators, organized in categories by subject matter. Each score can range from 0 to 100 (where 100 represents the best performance). Within each topic, there are three topic-specific pillars: Regulatory Framework, Public Services, and Operational Efficiency. The average of the three topic-specific pillar scores, in turn, equals the topic score. Each overall pillar score is the average of the corresponding topic-specific pillar scores across the ten B-READY topics. 
Details about the B-READY methodology are available on the project website: https://www.worldbank.org/en/businessready/methodology#1","By providing essential services—electricity, water, and digital connectivity—utilities play an important role in supporting economic and social development. Without these services, businesses cannot function, and households cannot lead quality lives. Yet, more than 30 percent of businesses globally identify electricity supply as a major constraint to their operations, according to the World Bank Enterprise Surveys. Disruptions in electricity supply impair firm productivity, revenues, and economic growth. Similarly, inadequate water supply can lead to decreased firm productivity, deterioration of machinery, and reduced profits.  Access to reliable internet is another critical element in today’s digitalized world, where the use of digital technologies improve productivity. However, as of 2021, just over 15 percent of people globally had fixed broadband subscriptions, and only 1.4 percent in the least developed countries. The provision of basic utility services should be effective and reliable. Facilitating timely access to such services in an environmentally sustainable manner is instrumental for economic growth.

The effectiveness of regulatory frameworks, good governance, transparency, and efficiency of utility services are pivotal elements of a good business environment. An effective regulatory framework, for example, is a fundamental steppingstone for the provision of high-quality utility services. Furthermore, the reliability and sustainability of utility services should be maintained through monitoring the quality of service supply and connection safety, fostering public accountability and safety. Interoperability through agency coordination and digitalization of utilities can also help improve the quality of public services and the customer experience.",,,,CC BY-4.0
IC.BRE.US.P3,Private Sector & Trade,B-READY: Utility Services Pillar 3: Operational Efficiency of Utility Service Provision,,"B-READY focuses on ten topics that are organized following the life cycle of the firm and its participation in the market while opening, operating (or expanding), and closing (or reorganizing) a business. The Utility Services topic measures the effectiveness of regulatory frameworks, and the quality of governance and transparency of service delivery mechanisms, as well as the operational efficiency of providing electricity, water, and internet services. The third pillar measures the time required to obtain electricity, water, and internet connections, as well as the reliability of utility service supply.",0-100 scale,Annual,,,,,,,"Business Ready (B-READY) project, World Bank (WB), uri: https://www.worldbank.org/en/businessready","Methodology: B-READY is designed for benchmarking across economies. This requires the application of a homogeneous methodology across economies at different income levels and in different geographic locations. It also requires quantifying the business environment conditions using indicators that can be aggregated into comparable scores.  
B-READY granular data provide a wealth of information that can be used to guide specific policy reform. These data are presented in the main body of the report and, in more detail, in the Business Ready website through accessible facilities and tools, including economy profiles.  
Based on the data collected, B-READY generates scores for each topic area and potentially a set of aggregate scores. B-READY collects both de jure information and de facto measures. While de jure data are collected from expert consultations, de facto data are collected from both expert consultations and firm surveys.
All data obtained from either experts or firms are collected in raw form and then converted to a score that can be combined with other scores. The objective of the scoring methodology of raw data is to allow for score aggregation that preserves absolute cardinal differences, which can be used to compare across economies and over time (rather than purely ordinal or relative scoring). The granular data produced by the B-READY project are combined to produce a score for each of the ten B-READY topics. Every topic score will be generated by averaging the scores assigned to each of the three pillars (regulatory framework, public services, and efficiency) for that topic.
In addition, to facilitate international benchmarking, these granular data are used to obtain topic-specific pillar scores, topic scores, and overall pillar scores. A topic-specific pillar score is built from the points assigned to sets of indicators, organized in categories by subject matter. Each score can range from 0 to 100 (where 100 represents the best performance). Within each topic, there are three topic-specific pillars: Regulatory Framework, Public Services, and Operational Efficiency. The average of the three topic-specific pillar scores, in turn, equals the topic score. Each overall pillar score is the average of the corresponding topic-specific pillar scores across the ten B-READY topics. 
Details about the B-READY methodology are available on the project website: https://www.worldbank.org/en/businessready/methodology#1","By providing essential services—electricity, water, and digital connectivity—utilities play an important role in supporting economic and social development. Without these services, businesses cannot function, and households cannot lead quality lives. Yet, more than 30 percent of businesses globally identify electricity supply as a major constraint to their operations, according to the World Bank Enterprise Surveys. Disruptions in electricity supply impair firm productivity, revenues, and economic growth. Similarly, inadequate water supply can lead to decreased firm productivity, deterioration of machinery, and reduced profits.  Access to reliable internet is another critical element in today’s digitalized world, where the use of digital technologies improve productivity. However, as of 2021, just over 15 percent of people globally had fixed broadband subscriptions, and only 1.4 percent in the least developed countries. The provision of basic utility services should be effective and reliable. Facilitating timely access to such services in an environmentally sustainable manner is instrumental for economic growth.

The effectiveness of regulatory frameworks, good governance, transparency, and efficiency of utility services are pivotal elements of a good business environment. An effective regulatory framework, for example, is a fundamental steppingstone for the provision of high-quality utility services. Furthermore, the reliability and sustainability of utility services should be maintained through monitoring the quality of service supply and connection safety, fostering public accountability and safety. Interoperability through agency coordination and digitalization of utilities can also help improve the quality of public services and the customer experience.",,,,CC BY-4.0
