Series Code,Topic,Indicator Name,Short definition,Long definition,Unit of measure,Periodicity,Base Period,Other notes,Aggregation method,Limitations and exceptions,Notes from original source,General comments,Source,Statistical concept and methodology,Development relevance,Related source links,Other web links,Related indicators,License Type
SL.EMP.1524.SP.ZS,Social Protection & Labor,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",,Employment to population ratio is the proportion of a country's population that is employed.,% of total population ages 15-24,Annual,,National estimates are also available in the WDI database. Caution should be used when comparing ILO estimates with national estimates.,Weighted average,"Data on employment by status are drawn from labor force surveys and household surveys, supplemented by official estimates and censuses for a small group of countries. The labor force survey is the most comprehensive source for internationally comparable employment, but there are still some limitations for comparing data across countries and over time even within a country. 

Comparability of employment ratios across countries is affected by variations in definitions of employment and population. The biggest difference results from the age range used to define labor force activity. The population base for employment ratios can also vary. Most countries use the resident, non-institutionalized population of working age living in private households, which excludes members of the armed forces and individuals residing in mental, penal, or other types of institutions. But some countries include members of the armed forces in the population base of their employment ratio while excluding them from employment data.

The reference period of a census or survey is another important source of differences: in some countries data refer to people's status on the day of the census or survey or during a specific period before the inquiry date, while in others data are recorded without reference to any period. Employment ratios tend to vary during the year as seasonal workers enter and leave.

This indicator also has a gender bias because women who do not consider their work employment or who are not perceived as working tend to be undercounted. This bias has different effects across countries and reflects demographic, social, legal, and cultural trends and norms.",,,"ILO Modelled Estimates database (ILOEST), International Labour Organization (ILO), uri: https://ilostat.ilo.org/data/bulk/, publisher: ILOSTAT, type: external database, date accessed: January 17, 2026","Methodology: The employment-to-population ratio (EPR) is calculated as follows:
EPR (%) = 100 x Persons employed / Working-age population
For a given component group of the working-age population, the EPR is the percentage of this group that is employed. For example, the EPR for women would be calculated as:
EPRw (%) = 100 x Employed women / Working-age women

The series is part of the ""ILO modeled estimates database,"" including nationally reported observations and imputed data for countries with missing data, primarily to capture regional and global trends with consistent country coverage. Country-reported microdata is based mainly on nationally representative labor force surveys, with other sources (e.g., household surveys and population censuses) considering differences in the data source, the scope of coverage, methodology, and other country-specific factors. Country analysis requires caution where limited nationally reported data are available. A series of models are also applied to impute missing observations and make projections. However, imputed observations are not based on national data, are subject to high uncertainty, and should not be used for country comparisons or rankings. For more information: https://ilostat.ilo.org/resources/concepts-and-definitions/ilo-modelled-estimates/

Statistical concept(s): Employment is defined as persons of working age who, during a short reference period, were engaged in any activity to produce goods or provide services for pay or profit, whether at work during the reference period (i.e. who worked in a job for at least one hour) or not at work due to temporary absence from a job, or to working-time arrangements. Ages 15-24 are generally considered the youth population.","The notion that employment – specifically, access to decent work – is central to poverty reduction was firmly acknowledged in the framework of the Millennium Development Goals (MDGs) with the adoption of an employment-based target under the goal of halving the share of the world’s population living in extreme poverty. The employment-to-population ratio was adopted as one of four indicators to measure progress towards target 1b on “achieving full and productive employment and decent work for all, including women and young people”. After the MDGs came to an end in 2015, the crucial role of decent work in poverty reduction was reinforced in the Sustainable Development Goals (SDGs). In fact, the eighth SDG constitutes the goal of “promoting inclusive and sustainable economic growth, employment and decent work for all”.

The employment-to-population ratio provides information on the ability of an economy to create employment; for many countries the indicator is often more insightful than the unemployment rate. Although a high overall ratio is typically considered as positive, the indicator alone is not sufficient for assessing the level of decent work or decent work deficits. The ratio could be high for reasons that are not necessarily positive – for example, where education options are limited, young people tend to take up any work available rather than staying in school to build their human capital. For these reasons, it is strongly advised that indicators should be reviewed collectively in any evaluation of country-specific labor market policies.",,,,CC BY-4.0
SL.EMP.MPYR.FE.ZS,Social Protection & Labor,"Employers, female (% of female employment) (modeled ILO estimate)",,"Employers are those workers who, working on their own account or with one or a few partners, hold the type of jobs defined as a ""self-employment jobs"" i.e. jobs where the remuneration is directly dependent upon the profits derived from the goods and services produced), and, in this capacity, have engaged, on a continuous basis, one or more persons to work for them as employee(s).",% of female employment,Annual,,,Weighted average,"Data are drawn from labor force surveys and household surveys, supplemented by official estimates and censuses for a small group of countries. Due to differences in definitions and coverage across countries, there are limitations for comparing data across countries and over time even within a country. Estimates of women in employment are not comparable internationally, reflecting that demographic, social, legal, and cultural trends and norms determine whether women's activities are regarded as economic.",,,"ILO Modelled Estimates database (ILOEST), International Labour Organization (ILO), uri: https://ilostat.ilo.org/data/bulk/, publisher: ILOSTAT, type: external database, date accessed: January 17, 2026","Methodology: The proportion of employers to the total employed is calculated as follows: Employers/Total employment x 100. 
The series is part of the ""ILO modeled estimates database,"" including nationally reported observations and imputed data for countries with missing data, primarily to capture regional and global trends with consistent country coverage. Country-reported microdata is based mainly on nationally representative labor force surveys, with other sources (e.g., household surveys and population censuses) considering differences in the data source, the scope of coverage, methodology, and other country-specific factors. Country analysis requires caution where limited nationally reported data are available. A series of models are also applied to impute missing observations and make projections. However, imputed observations are not based on national data, are subject to high uncertainty, and should not be used for country comparisons or rankings. For more information: https://ilostat.ilo.org/resources/concepts-and-definitions/ilo-modelled-estimates/

Statistical concept(s): The status in employment distinguishes between two categories of the total employed: (a) wage and salaried workers (also known as employees); and (b) self-employed workers, with the subcategories: (i) self-employed workers with employees (employers), (ii) self-employed workers without employees (own-account workers), and (iii) members of producers' cooperatives and contributing family workers (also known as unpaid family workers). Vulnerable employment refers to the sum of (ii) own-account workers and (iii) contributing family workers.","Breaking down employment information by status in employment provides a statistical basis for describing workers' behaviour and conditions of work, and for defining an individual's socio-economic group. A high proportion of wage and salaried workers in a country can signify advanced economic development. If the proportion of own-account workers (self-employed without hired employees) is sizeable, it may be an indication of a large agriculture sector and low growth in the formal economy. A high proportion of contributing family workers — generally unpaid, although compensation might come indirectly in the form of family income — may indicate weak development, little job growth, and often a large rural economy.

Each status group faces different economic risks, and contributing family workers and own-account workers are the most vulnerable - and therefore the most likely to fall into poverty. They are the least likely to have formal work arrangements, are the least likely to have social protection and safety nets to guard against economic shocks, and often are incapable of generating sufficient savings to offset these shocks.",,,,CC BY-4.0
SL.EMP.MPYR.MA.ZS,Social Protection & Labor,"Employers, male (% of male employment) (modeled ILO estimate)",,"Employers are those workers who, working on their own account or with one or a few partners, hold the type of jobs defined as a ""self-employment jobs"" i.e. jobs where the remuneration is directly dependent upon the profits derived from the goods and services produced), and, in this capacity, have engaged, on a continuous basis, one or more persons to work for them as employee(s).",% of male employment,Annual,,,Weighted average,"Data are drawn from labor force surveys and household surveys, supplemented by official estimates and censuses for a small group of countries. Due to differences in definitions and coverage across countries, there are limitations for comparing data across countries and over time even within a country. Estimates of women in employment are not comparable internationally, reflecting that demographic, social, legal, and cultural trends and norms determine whether women's activities are regarded as economic.",,,"ILO Modelled Estimates database (ILOEST), International Labour Organization (ILO), uri: https://ilostat.ilo.org/data/bulk/, publisher: ILOSTAT, type: external database, date accessed: January 17, 2026","Methodology: The proportion of employers to the total employed is calculated as follows: Employers/Total employment x 100. 
The series is part of the ""ILO modeled estimates database,"" including nationally reported observations and imputed data for countries with missing data, primarily to capture regional and global trends with consistent country coverage. Country-reported microdata is based mainly on nationally representative labor force surveys, with other sources (e.g., household surveys and population censuses) considering differences in the data source, the scope of coverage, methodology, and other country-specific factors. Country analysis requires caution where limited nationally reported data are available. A series of models are also applied to impute missing observations and make projections. However, imputed observations are not based on national data, are subject to high uncertainty, and should not be used for country comparisons or rankings. For more information: https://ilostat.ilo.org/resources/concepts-and-definitions/ilo-modelled-estimates/

Statistical concept(s): The status in employment distinguishes between two categories of the total employed: (a) wage and salaried workers (also known as employees); and (b) self-employed workers, with the subcategories: (i) self-employed workers with employees (employers), (ii) self-employed workers without employees (own-account workers), and (iii) members of producers' cooperatives and contributing family workers (also known as unpaid family workers). Vulnerable employment refers to the sum of (ii) own-account workers and (iii) contributing family workers.","Breaking down employment information by status in employment provides a statistical basis for describing workers' behaviour and conditions of work, and for defining an individual's socio-economic group. A high proportion of wage and salaried workers in a country can signify advanced economic development. If the proportion of own-account workers (self-employed without hired employees) is sizeable, it may be an indication of a large agriculture sector and low growth in the formal economy. A high proportion of contributing family workers — generally unpaid, although compensation might come indirectly in the form of family income — may indicate weak development, little job growth, and often a large rural economy.

Each status group faces different economic risks, and contributing family workers and own-account workers are the most vulnerable - and therefore the most likely to fall into poverty. They are the least likely to have formal work arrangements, are the least likely to have social protection and safety nets to guard against economic shocks, and often are incapable of generating sufficient savings to offset these shocks.",,,,CC BY-4.0
SL.EMP.MPYR.ZS,Social Protection & Labor,"Employers, total (% of total employment) (modeled ILO estimate)",,"Employers are those workers who, working on their own account or with one or a few partners, hold the type of jobs defined as a ""self-employment jobs"" i.e. jobs where the remuneration is directly dependent upon the profits derived from the goods and services produced), and, in this capacity, have engaged, on a continuous basis, one or more persons to work for them as employee(s).",% of total employment,Annual,,,Weighted average,"Data are drawn from labor force surveys and household surveys, supplemented by official estimates and censuses for a small group of countries. Due to differences in definitions and coverage across countries, there are limitations for comparing data across countries and over time even within a country. Estimates of women in employment are not comparable internationally, reflecting that demographic, social, legal, and cultural trends and norms determine whether women's activities are regarded as economic.",,,"ILO Modelled Estimates database (ILOEST), International Labour Organization (ILO), uri: https://ilostat.ilo.org/data/bulk/, publisher: ILOSTAT, type: external database, date accessed: January 17, 2026","Methodology: The proportion of employers to the total employed is calculated as follows: Employers/Total employment x 100. 
The series is part of the ""ILO modeled estimates database,"" including nationally reported observations and imputed data for countries with missing data, primarily to capture regional and global trends with consistent country coverage. Country-reported microdata is based mainly on nationally representative labor force surveys, with other sources (e.g., household surveys and population censuses) considering differences in the data source, the scope of coverage, methodology, and other country-specific factors. Country analysis requires caution where limited nationally reported data are available. A series of models are also applied to impute missing observations and make projections. However, imputed observations are not based on national data, are subject to high uncertainty, and should not be used for country comparisons or rankings. For more information: https://ilostat.ilo.org/resources/concepts-and-definitions/ilo-modelled-estimates/

Statistical concept(s): The status in employment distinguishes between two categories of the total employed: (a) wage and salaried workers (also known as employees); and (b) self-employed workers, with the subcategories: (i) self-employed workers with employees (employers), (ii) self-employed workers without employees (own-account workers), and (iii) members of producers' cooperatives and contributing family workers (also known as unpaid family workers). Vulnerable employment refers to the sum of (ii) own-account workers and (iii) contributing family workers.","Breaking down employment information by status in employment provides a statistical basis for describing workers' behaviour and conditions of work, and for defining an individual's socio-economic group. A high proportion of wage and salaried workers in a country can signify advanced economic development. If the proportion of own-account workers (self-employed without hired employees) is sizeable, it may be an indication of a large agriculture sector and low growth in the formal economy. A high proportion of contributing family workers — generally unpaid, although compensation might come indirectly in the form of family income — may indicate weak development, little job growth, and often a large rural economy.

Each status group faces different economic risks, and contributing family workers and own-account workers are the most vulnerable - and therefore the most likely to fall into poverty. They are the least likely to have formal work arrangements, are the least likely to have social protection and safety nets to guard against economic shocks, and often are incapable of generating sufficient savings to offset these shocks.",,,,CC BY-4.0
SL.EMP.SELF.FE.ZS,Social Protection & Labor,"Self-employed, female (% of female employment) (modeled ILO estimate)",,"Self-employed workers are those workers who, working on their own account or with one or a few partners or in cooperative, hold the type of jobs defined as a ""self-employment jobs."" i.e. jobs where the remuneration is directly dependent upon the profits derived from the goods and services produced. Self-employed workers include sub-categories of employers, own-account workers and members of producers' cooperatives and contributing family workers.",% of female employment,Annual,,,Weighted average,"Data are drawn from labor force surveys and household surveys, supplemented by official estimates and censuses for a small group of countries. Due to differences in definitions and coverage across countries, there are limitations for comparing data across countries and over time even within a country. Estimates of women in employment are not comparable internationally, reflecting that demographic, social, legal, and cultural trends and norms determine whether women's activities are regarded as economic.",,,"ILO Modelled Estimates database (ILOEST), International Labour Organization (ILO), uri: https://ilostat.ilo.org/data/bulk/, publisher: ILOSTAT, type: external database, date accessed: January 17, 2026","Methodology: The proportion of self-employed workers to the total employed is calculated as follows: Self-employed workers/Total employment x 100. 
The series is part of the ""ILO modeled estimates database,"" including nationally reported observations and imputed data for countries with missing data, primarily to capture regional and global trends with consistent country coverage. Country-reported microdata is based mainly on nationally representative labor force surveys, with other sources (e.g., household surveys and population censuses) considering differences in the data source, the scope of coverage, methodology, and other country-specific factors. Country analysis requires caution where limited nationally reported data are available. A series of models are also applied to impute missing observations and make projections. However, imputed observations are not based on national data, are subject to high uncertainty, and should not be used for country comparisons or rankings. For more information: https://ilostat.ilo.org/resources/concepts-and-definitions/ilo-modelled-estimates/

Statistical concept(s): The status in employment distinguishes between two categories of the total employed: (a) wage and salaried workers (also known as employees); and (b) self-employed workers, with the subcategories: (i) self-employed workers with employees (employers), (ii) self-employed workers without employees (own-account workers), and (iii) members of producers' cooperatives and contributing family workers (also known as unpaid family workers). Vulnerable employment refers to the sum of (ii) own-account workers and (iii) contributing family workers.","Breaking down employment information by status in employment provides a statistical basis for describing workers' behaviour and conditions of work, and for defining an individual's socio-economic group. A high proportion of wage and salaried workers in a country can signify advanced economic development. If the proportion of own-account workers (self-employed without hired employees) is sizeable, it may be an indication of a large agriculture sector and low growth in the formal economy. A high proportion of contributing family workers — generally unpaid, although compensation might come indirectly in the form of family income — may indicate weak development, little job growth, and often a large rural economy.

Each status group faces different economic risks, and contributing family workers and own-account workers are the most vulnerable - and therefore the most likely to fall into poverty. They are the least likely to have formal work arrangements, are the least likely to have social protection and safety nets to guard against economic shocks, and often are incapable of generating sufficient savings to offset these shocks.",,,,CC BY-4.0
SL.EMP.SELF.MA.ZS,Social Protection & Labor,"Self-employed, male (% of male employment) (modeled ILO estimate)",,"Self-employed workers are those workers who, working on their own account or with one or a few partners or in cooperative, hold the type of jobs defined as a ""self-employment jobs."" i.e. jobs where the remuneration is directly dependent upon the profits derived from the goods and services produced. Self-employed workers include sub-categories of employers, own-account workers and members of producers' cooperatives and contributing family workers.",% of male employment,Annual,,,Weighted average,"Data are drawn from labor force surveys and household surveys, supplemented by official estimates and censuses for a small group of countries. Due to differences in definitions and coverage across countries, there are limitations for comparing data across countries and over time even within a country. Estimates of women in employment are not comparable internationally, reflecting that demographic, social, legal, and cultural trends and norms determine whether women's activities are regarded as economic.",,,"ILO Modelled Estimates database (ILOEST), International Labour Organization (ILO), uri: https://ilostat.ilo.org/data/bulk/, publisher: ILOSTAT, type: external database, date accessed: January 17, 2026","Methodology: The proportion of self-employed workers to the total employed is calculated as follows: Self-employed workers/Total employment x 100. 
The series is part of the ""ILO modeled estimates database,"" including nationally reported observations and imputed data for countries with missing data, primarily to capture regional and global trends with consistent country coverage. Country-reported microdata is based mainly on nationally representative labor force surveys, with other sources (e.g., household surveys and population censuses) considering differences in the data source, the scope of coverage, methodology, and other country-specific factors. Country analysis requires caution where limited nationally reported data are available. A series of models are also applied to impute missing observations and make projections. However, imputed observations are not based on national data, are subject to high uncertainty, and should not be used for country comparisons or rankings. For more information: https://ilostat.ilo.org/resources/concepts-and-definitions/ilo-modelled-estimates/

Statistical concept(s): The status in employment distinguishes between two categories of the total employed: (a) wage and salaried workers (also known as employees); and (b) self-employed workers, with the subcategories: (i) self-employed workers with employees (employers), (ii) self-employed workers without employees (own-account workers), and (iii) members of producers' cooperatives and contributing family workers (also known as unpaid family workers). Vulnerable employment refers to the sum of (ii) own-account workers and (iii) contributing family workers.","Breaking down employment information by status in employment provides a statistical basis for describing workers' behaviour and conditions of work, and for defining an individual's socio-economic group. A high proportion of wage and salaried workers in a country can signify advanced economic development. If the proportion of own-account workers (self-employed without hired employees) is sizeable, it may be an indication of a large agriculture sector and low growth in the formal economy. A high proportion of contributing family workers — generally unpaid, although compensation might come indirectly in the form of family income — may indicate weak development, little job growth, and often a large rural economy.

Each status group faces different economic risks, and contributing family workers and own-account workers are the most vulnerable - and therefore the most likely to fall into poverty. They are the least likely to have formal work arrangements, are the least likely to have social protection and safety nets to guard against economic shocks, and often are incapable of generating sufficient savings to offset these shocks.",,,,CC BY-4.0
SL.EMP.SELF.ZS,Social Protection & Labor,"Self-employed, total (% of total employment) (modeled ILO estimate)",,"Self-employed workers are those workers who, working on their own account or with one or a few partners or in cooperative, hold the type of jobs defined as a ""self-employment jobs."" i.e. jobs where the remuneration is directly dependent upon the profits derived from the goods and services produced. Self-employed workers include sub-categories of employers, own-account workers and members of producers' cooperatives and contributing family workers.",% of total employment,Annual,,,Weighted average,"Data are drawn from labor force surveys and household surveys, supplemented by official estimates and censuses for a small group of countries. Due to differences in definitions and coverage across countries, there are limitations for comparing data across countries and over time even within a country. Estimates of women in employment are not comparable internationally, reflecting that demographic, social, legal, and cultural trends and norms determine whether women's activities are regarded as economic.",,,"ILO Modelled Estimates database (ILOEST), International Labour Organization (ILO), uri: https://ilostat.ilo.org/data/bulk/, publisher: ILOSTAT, type: external database, date accessed: January 17, 2026","Methodology: The proportion of self-employed workers to the total employed is calculated as follows: Self-employed workers/Total employment x 100. 
The series is part of the ""ILO modeled estimates database,"" including nationally reported observations and imputed data for countries with missing data, primarily to capture regional and global trends with consistent country coverage. Country-reported microdata is based mainly on nationally representative labor force surveys, with other sources (e.g., household surveys and population censuses) considering differences in the data source, the scope of coverage, methodology, and other country-specific factors. Country analysis requires caution where limited nationally reported data are available. A series of models are also applied to impute missing observations and make projections. However, imputed observations are not based on national data, are subject to high uncertainty, and should not be used for country comparisons or rankings. For more information: https://ilostat.ilo.org/resources/concepts-and-definitions/ilo-modelled-estimates/

Statistical concept(s): The status in employment distinguishes between two categories of the total employed: (a) wage and salaried workers (also known as employees); and (b) self-employed workers, with the subcategories: (i) self-employed workers with employees (employers), (ii) self-employed workers without employees (own-account workers), and (iii) members of producers' cooperatives and contributing family workers (also known as unpaid family workers). Vulnerable employment refers to the sum of (ii) own-account workers and (iii) contributing family workers.","Breaking down employment information by status in employment provides a statistical basis for describing workers' behaviour and conditions of work, and for defining an individual's socio-economic group. A high proportion of wage and salaried workers in a country can signify advanced economic development. If the proportion of own-account workers (self-employed without hired employees) is sizeable, it may be an indication of a large agriculture sector and low growth in the formal economy. A high proportion of contributing family workers — generally unpaid, although compensation might come indirectly in the form of family income — may indicate weak development, little job growth, and often a large rural economy.

Each status group faces different economic risks, and contributing family workers and own-account workers are the most vulnerable - and therefore the most likely to fall into poverty. They are the least likely to have formal work arrangements, are the least likely to have social protection and safety nets to guard against economic shocks, and often are incapable of generating sufficient savings to offset these shocks.",,,,CC BY-4.0
SL.EMP.SMGT.FE.ZS,Social Protection & Labor,Female share of employment in senior and middle management (%),,"The female share of employment in senior and middle management conveys the number of women in management as a percentage of employment in management. Employment in management is defined based on the International Standard Classification of Occupations. This series refers to senior and middle management only, thus excluding junior management (category 1 in both ISCO-08 and ISCO-88 minus category 14 in ISCO-08 and minus category 13 in ISCO-88).",% of total employment in senior and middle management,Annual,,,,"The main limitation of this indicator is that it fails to capture the differences in the levels of responsibility of women in their respective managerial position, or the importance of the enterprises and organizations in which they are employed. Its quality is also significantly impacted by the reliability of the employment statistics by occupation at the two-digit level of the ISCO. Whenever data at the two-digit level of the ISCO are not available, data at the one-digit level could be used as a proxy, referring only to major group 1 of ISCO-08 or ISCO-88, rather than to also refer to major group 1 minus category 14 of ISCO-08 or major group 1 minus category 13 of ISCO-88. This implies referring to the female share in total management, rather than also to the female share in senior and middle management exclusively. This proxy should be used only in case of lack of availability of data at the two-digit level of the ISCO, as total management includes junior management, and women tend to be more represented in junior management positions than in senior or middle management positions, and thus, by referring only to total management one may over-estimate women’s impact in high-level decision-making roles.",,,"Labour Market-related SDG Indicators database (ILOSDG), International Labour Organization (ILO), uri: https://ilostat.ilo.org/data/bulk/, publisher: ILOSTAT, type: external database, date accessed: January 17, 2026","Methodology: The data for this indicator is collected through labor force surveys or any other household survey which collects such data through a module on employment. Establishment/firm surveys or administrative records can also provide useful data on female-occupied management positions by ISCO groups. Surveys are conducted by national statistical offices or ministries of labor in countries.

Statistical concept(s): Employment comprises all persons of working age who, during a short reference period (one week), were engaged in any activity to produce goods or provide services for pay or profit. For further clarification, see: Resolution concerning statistics of work, employment and labor underutilization (2013).





Employment in management is determined according to the categories of the latest version of the International Standard Classification of Occupations (ISCO-08), which organizes jobs into a clearly defined set of groups based on the tasks and duties undertaken in the job. For the purposes of this indicator, it is preferable to refer separately to senior and middle management only on one hand, and to total management (including junior management) on the other. Senior and middle management correspond to sub-major groups 11, 12 and 13 in ISCO-08 and sub-major groups 11 and 12 in ISCO-88. If statistics are not available disaggregated at the sub-major group level (two-digit level of ISCO), then major group 1 of ISCO-88 and ISCO-08 can be used as a proxy and the indicator would then refer only to total management (including junior management).","This indicator provides a meaningful measure of the percentage of females who are employed in decision-making and management roles in government, large enterprises and institutions, thus providing some insight into women’s power in decision-making and in the economy, relative to men’s power.",,,,CC BY-4.0
SL.EMP.TOTL.SP.FE.NE.ZS,Social Protection & Labor,"Employment to population ratio, 15+, female (%) (national estimate)",,Employment to population ratio is the proportion of a country's population that is employed.,% of female population ages 15+,Annual,,The series for ILO estimates is also available in the WDI database. Caution should be used when comparing ILO estimates with national estimates.,Weighted average,"Data on employment by status are drawn from labor force surveys and household surveys, supplemented by official estimates and censuses for a small group of countries. The labor force survey is the most comprehensive source for internationally comparable employment, but there are still some limitations for comparing data across countries and over time even within a country. 

Comparability of employment ratios across countries is affected by variations in definitions of employment and population. The biggest difference results from the age range used to define labor force activity. The population base for employment ratios can also vary. Most countries use the resident, non-institutionalized population of working age living in private households, which excludes members of the armed forces and individuals residing in mental, penal, or other types of institutions. But some countries include members of the armed forces in the population base of their employment ratio while excluding them from employment data.

The reference period of a census or survey is another important source of differences: in some countries data refer to people's status on the day of the census or survey or during a specific period before the inquiry date, while in others data are recorded without reference to any period. Employment ratios tend to vary during the year as seasonal workers enter and leave.

This indicator also has a gender bias because women who do not consider their work employment or who are not perceived as working tend to be undercounted. This bias has different effects across countries and reflects demographic, social, legal, and cultural trends and norms.",,,"Labour Force Statistics database (LFS), International Labour Organization (ILO), uri: https://ilostat.ilo.org/data/bulk/, publisher: ILOSTAT, type: external database, date accessed: January 17, 2026","Methodology: The employment-to-population ratio (EPR) is calculated as follows:
EPR (%) = 100 x Persons employed / Working-age population
For a given component group of the working-age population, the EPR is the percentage of this group that is employed. For example, the EPR for women would be calculated as:
EPRw (%) = 100 x Employed women / Working-age women

Statistical concept(s): Employment is defined as persons of working age who, during a short reference period, were engaged in any activity to produce goods or provide services for pay or profit, whether at work during the reference period (i.e. who worked in a job for at least one hour) or not at work due to temporary absence from a job, or to working-time arrangements. Ages 15 and older are generally considered the working-age population.","The notion that employment – specifically, access to decent work – is central to poverty reduction was firmly acknowledged in the framework of the Millennium Development Goals (MDGs) with the adoption of an employment-based target under the goal of halving the share of the world’s population living in extreme poverty. The employment-to-population ratio was adopted as one of four indicators to measure progress towards target 1b on “achieving full and productive employment and decent work for all, including women and young people”. After the MDGs came to an end in 2015, the crucial role of decent work in poverty reduction was reinforced in the Sustainable Development Goals (SDGs). In fact, the eighth SDG constitutes the goal of “promoting inclusive and sustainable economic growth, employment and decent work for all”.

The employment-to-population ratio provides information on the ability of an economy to create employment; for many countries the indicator is often more insightful than the unemployment rate. Although a high overall ratio is typically considered as positive, the indicator alone is not sufficient for assessing the level of decent work or decent work deficits. The ratio could be high for reasons that are not necessarily positive – for example, where education options are limited, young people tend to take up any work available rather than staying in school to build their human capital. For these reasons, it is strongly advised that indicators should be reviewed collectively in any evaluation of country-specific labor market policies.",,,,CC BY-4.0
SL.EMP.TOTL.SP.FE.ZS,Social Protection & Labor,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",,Employment to population ratio is the proportion of a country's population that is employed.,% of female population ages 15+,Annual,,National estimates are also available in the WDI database. Caution should be used when comparing ILO estimates with national estimates.,Weighted average,"Data on employment by status are drawn from labor force surveys and household surveys, supplemented by official estimates and censuses for a small group of countries. The labor force survey is the most comprehensive source for internationally comparable employment, but there are still some limitations for comparing data across countries and over time even within a country. 

Comparability of employment ratios across countries is affected by variations in definitions of employment and population. The biggest difference results from the age range used to define labor force activity. The population base for employment ratios can also vary. Most countries use the resident, non-institutionalized population of working age living in private households, which excludes members of the armed forces and individuals residing in mental, penal, or other types of institutions. But some countries include members of the armed forces in the population base of their employment ratio while excluding them from employment data.

The reference period of a census or survey is another important source of differences: in some countries data refer to people's status on the day of the census or survey or during a specific period before the inquiry date, while in others data are recorded without reference to any period. Employment ratios tend to vary during the year as seasonal workers enter and leave.

This indicator also has a gender bias because women who do not consider their work employment or who are not perceived as working tend to be undercounted. This bias has different effects across countries and reflects demographic, social, legal, and cultural trends and norms.",,,"ILO Modelled Estimates database (ILOEST), International Labour Organization (ILO), uri: https://ilostat.ilo.org/data/bulk/, publisher: ILOSTAT, type: external database, date accessed: January 17, 2026","Methodology: The employment-to-population ratio (EPR) is calculated as follows:
EPR (%) = 100 x Persons employed / Working-age population
For a given component group of the working-age population, the EPR is the percentage of this group that is employed. For example, the EPR for women would be calculated as:
EPRw (%) = 100 x Employed women / Working-age women

The series is part of the ""ILO modeled estimates database,"" including nationally reported observations and imputed data for countries with missing data, primarily to capture regional and global trends with consistent country coverage. Country-reported microdata is based mainly on nationally representative labor force surveys, with other sources (e.g., household surveys and population censuses) considering differences in the data source, the scope of coverage, methodology, and other country-specific factors. Country analysis requires caution where limited nationally reported data are available. A series of models are also applied to impute missing observations and make projections. However, imputed observations are not based on national data, are subject to high uncertainty, and should not be used for country comparisons or rankings. For more information: https://ilostat.ilo.org/resources/concepts-and-definitions/ilo-modelled-estimates/

Statistical concept(s): Employment is defined as persons of working age who, during a short reference period, were engaged in any activity to produce goods or provide services for pay or profit, whether at work during the reference period (i.e. who worked in a job for at least one hour) or not at work due to temporary absence from a job, or to working-time arrangements. Ages 15 and older are generally considered the working-age population.","The notion that employment – specifically, access to decent work – is central to poverty reduction was firmly acknowledged in the framework of the Millennium Development Goals (MDGs) with the adoption of an employment-based target under the goal of halving the share of the world’s population living in extreme poverty. The employment-to-population ratio was adopted as one of four indicators to measure progress towards target 1b on “achieving full and productive employment and decent work for all, including women and young people”. After the MDGs came to an end in 2015, the crucial role of decent work in poverty reduction was reinforced in the Sustainable Development Goals (SDGs). In fact, the eighth SDG constitutes the goal of “promoting inclusive and sustainable economic growth, employment and decent work for all”.

The employment-to-population ratio provides information on the ability of an economy to create employment; for many countries the indicator is often more insightful than the unemployment rate. Although a high overall ratio is typically considered as positive, the indicator alone is not sufficient for assessing the level of decent work or decent work deficits. The ratio could be high for reasons that are not necessarily positive – for example, where education options are limited, young people tend to take up any work available rather than staying in school to build their human capital. For these reasons, it is strongly advised that indicators should be reviewed collectively in any evaluation of country-specific labor market policies.",,,,CC BY-4.0
