Series Code,Topic,Indicator Name,Short definition,Long definition,Unit of measure,Periodicity,Base Period,Other notes,Aggregation method,Limitations and exceptions,Notes from original source,General comments,Source,Statistical concept and methodology,Development relevance,Related source links,Other web links,Related indicators,License Type
SH.DYN.NCOM.MA.ZS,Health,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",,"Mortality from CVD, cancer, diabetes or CRD is the percent of 30-year-old-people who would die before their 70th birthday from any of cardiovascular disease, cancer, diabetes,  or chronic respiratory disease, assuming that s/he would experience current mortality rates at every age and s/he would not die from any other cause of death (e.g., injuries or HIV/AIDS).",Percent of males ages 30 years old,Annual,,This is a sex-disaggregated indicator for Sustainable Development Goal 3.4.1 [https://unstats.un.org/sdgs/metadata/].,Weighted average,"Due to changes in input data and methods, the revisions of the data are not comparable to previously published estimates.",,,"World Health Organization, Global Health Observatory Data Repository (http://apps.who.int/ghodata/)., World Health Organization (WHO), uri: https://www.who.int/data/gho","Methodology: The probability of death between the exact ages of 30 and 70 is calculated using cause-specific mortality rates for each 5-year age group, applying standard life table methods. The estimates are derived from the WHO Global Health Estimates (GHE). These estimates represent WHO's best calculations, using standard categories, definitions, and methods to ensure cross-country comparability. They may not align with official national estimates.",,,,,CC BY-4.0
SH.DYN.NCOM.ZS,Health,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",,"Mortality from CVD, cancer, diabetes or CRD is the percent of 30-year-old-people who would die before their 70th birthday from any of cardiovascular disease, cancer, diabetes,  or chronic respiratory disease, assuming that s/he would experience current mortality rates at every age and s/he would not die from any other cause of death (e.g., injuries or HIV/AIDS).",Percent of people ages 30 years old,Annual,,This is the Sustainable Development Goal indicator 3.4.1 [https://unstats.un.org/sdgs/metadata/].,Weighted average,"Due to changes in input data and methods, the revisions of the data are not comparable to previously published estimates.",,,"World Health Organization, Global Health Observatory Data Repository (http://apps.who.int/ghodata/)., World Health Organization (WHO), uri: https://www.who.int/data/gho","Methodology: The probability of death between the exact ages of 30 and 70 is calculated using cause-specific mortality rates for each 5-year age group, applying standard life table methods. The estimates are derived from the WHO Global Health Estimates (GHE). These estimates represent WHO's best calculations, using standard categories, definitions, and methods to ensure cross-country comparability. They may not align with official national estimates.",,,,,CC BY-4.0
SH.DYN.NMRT,Health,"Mortality rate, neonatal (per 1,000 live births)",,"Neonatal mortality rate is the number of neonates dying before reaching 28 days of age, per 1,000 live births in a given year.",Per 1000 live births,Annual,,"Given that data on the incidence and prevalence of diseases are frequently unavailable, mortality rates are often used to identify vulnerable populations. Moreover, they are among the indicators most frequently used to compare socioeconomic development across countries.

Aggregate data for LIC, UMC, LMC, HIC are computed based on the groupings for the World Bank fiscal year in which the data was released by the UN Inter-agency Group for Child Mortality Estimation.


This is the Sustainable Development Goal indicator 3.2.2 [https://unstats.un.org/sdgs/metadata/].",Weighted average,"Complete vital registration systems are fairly uncommon in developing countries. Thus estimates must be obtained from sample surveys or derived by applying indirect estimation techniques to registration, census, or survey data. Survey data are subject to recall error, and surveys estimating infant/child deaths require large samples because households in which a birth has occurred during a given year cannot ordinarily be preselected for sampling. Indirect estimates rely on model life tables that may be inappropriate for the population concerned. Extrapolations based on outdated surveys may not be reliable for monitoring changes in health status or for comparative analytical work.",,,"UN Inter-agency Group for Child Mortality Estimation, UN Children's Fund (UNICEF), uri: www.childmortality.org;
World Health Organization (WHO), uri: www.childmortality.org, note: UN Inter-agency Group for Child Mortality Estimation;
World Bank (WB), uri: www.childmortality.org, note: UN Inter-agency Group for Child Mortality Estimation;
United Nations (UN), uri: www.childmortality.org, note: UN Inter-agency Group for Child Mortality Estimation, publisher: UN Population Division","Methodology: Estimates of neonatal, infant, and child mortality tend to vary by source and method for a given time and place. Years for available estimates also vary by country, making comparisons across countries and over time difficult. To make neonatal, infant, and child mortality estimates comparable and to ensure consistency across estimates by different agencies, the United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), which comprises the United Nations Children's Fund (UNICEF), the World Health Organization (WHO), the World Bank, the United Nations Population Division, and other universities and research institutes, developed and adopted a statistical method that uses all available information to reconcile differences. The method uses statistical models to obtain a best estimate trend line by fitting a country-specific regression model of mortality rates against their reference dates.
Statistical concept(s): The main sources of mortality data are vital registration systems and direct or indirect estimates based on sample surveys or censuses. A ""complete"" vital registration system - covering at least 90 percent of vital events in the population - is the best source of age-specific mortality data.","Mortality rates for different age groups (infants, children, and adults) and overall mortality indicators (life expectancy at birth or survival to a given age) are important indicators of health status in a country. Because data on the incidence and prevalence of diseases are frequently unavailable, mortality rates are often used to identify vulnerable populations. And they are among the indicators most frequently used to compare socioeconomic development across countries.",,,,CC BY-4.0
SH.FPL.SATM.ZS,Health,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),,Demand for family planning satisfied by modern methods refers to the percentage of married women ages 15-49 years whose need for family planning is satisfied with modern methods.,Percent,Annual,,This is the Sustainable Development Goal indicator 3.7.1 [https://unstats.un.org/sdgs/metadata/].,Weighted average,,,,Demographic and Health Surveys (DHS),"Methodology: This indicator is calculated from nationally-representative household survey data. Relevant data for this indicator are collected through various multi-country survey programs, including Contraceptive Prevalence Surveys (CPS), Demographic and Health Surveys (DHS), Fertility and Family Surveys (FFS), Reproductive Health Surveys (RHS), Multiple Indicator Cluster Surveys (MICS), Performance Monitoring and Accountability 2020 surveys (PMA), World Fertility Surveys (WFS), other international survey programs, and national surveys.





Data compilation involves systematic searches of websites of international survey programs, survey databases (e.g., the Integrated Household Survey Network (IHSN) database), websites of national statistical offices, SDG national reporting platforms, and ad hoc queries. Additionally, country-specific information from UNFPA country offices is utilized.",,,,,CC BY-4.0
SH.H2O.BASW.RU.ZS,Health,"People using at least basic drinking water services, rural (% of rural population)",,"The percentage of people using at least basic water services.  This indicator encompasses both people using basic water services as well as those using safely managed water services.  Basic drinking water services is defined as drinking water from an improved source, provided collection time is not more than 30 minutes for a round trip.  Improved water sources include piped water, boreholes or tubewells, protected dug wells, protected springs, and packaged or delivered water.",% of rural population,Annual,,,Weighted average,"National, regional and income group estimates are made when data are available for at least 50 percent of the population.",,,"WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene, World Health Organization (WHO), uri: washdata.org, publisher: WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene (washdata.org), date accessed: 2025-09-30, date published: 2025-08-25;
UN Children's Fund (UNICEF), uri: washdata.org, note: WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene","Methodology: The data sources for drinking water services are household surveys such as Demographic and Health Surveys (DHS) and Multiple Indicator Cluster Surveys (MICS), administrative data, census, and other datasets such as compilations by international or regional initiatives (e.g., IB-NET) or studies conducted by research institutions. Based on these national datasets, JMP estimates the proportion of the people accessing different levels of services by using linear regression. You can find the details of estimates including the rules on interpolation, extrapolation and extension in the JMP’s methodology report (https://washdata.org/reports/jmp-2017-methodology).
Statistical concept(s): The JMP classifies the sanitation service levels into five tiers, ranging from the most to the least favorable: safely managed, basic, limited, unimproved, and surface water (Reference: https://washdata.org/monitoring/drinking-water). This indicator encompasses both people using basic water services as well as those using safely managed water services.","Water is considered to be the most important resource for sustaining ecosystems, which provide life-supporting services for people, animals, and plants. Global access to safe water and proper hygiene education can reduce illness and death from disease, leading to improved health, poverty reduction, and socio-economic development. However, many countries are challenged to provide these basic necessities to their populations, leaving people at risk for water, sanitation, and hygiene (WASH)-related diseases. Because contaminated water is a major cause of illness and death, water quality is a determining factor in human poverty, education, and economic opportunities.  





















Lack of access to adequate drinking water services contributes to deaths and illness, especially in children. Water based disease transmission by drinking contaminated water is responsible for significant outbreaks of diseases such as cholera and typhoid and includes diarrheal diseases, viral hepatitis A, cholera, dysentery and dracunculiasis (Guineaworm disease). Improving access to clean drinking water is a crucial element in the reduction of under-five mortality and morbidity and there is evidence that ensuring higher levels of drinking water services has a greater impact. 





















Women and children spend millions of hours each year fetching water. The chore diverts their time from other important activities (for example attending school, caring for children, participating in the economy). When water is not available on premises and has to be collected, women and girls are almost two and a half times more likely than men and boys to be the main water carriers for their families.  





















Many international organizations use access to safe drinking water and hygienic sanitation facilities as a measure for progress in the fight against poverty, disease, and death. Access to safe drinking water is also considered to be a human right, not a privilege, for every man, woman, and child. Economic benefits of safe drinking water services include higher economic productivity, more education, and health-care savings.",,,,CC BY-4.0
SH.H2O.BASW.UR.ZS,Health,"People using at least basic drinking water services, urban (% of urban population)",,"The percentage of people using at least basic water services.  This indicator encompasses both people using basic water services as well as those using safely managed water services.  Basic drinking water services is defined as drinking water from an improved source, provided collection time is not more than 30 minutes for a round trip.  Improved water sources include piped water, boreholes or tubewells, protected dug wells, protected springs, and packaged or delivered water.",% of urban population,Annual,,,Weighted average,"National, regional and income group estimates are made when data are available for at least 50 percent of the population.",,,"WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene, World Health Organization (WHO), uri: washdata.org, publisher: WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene (washdata.org), date accessed: 2025-09-30, date published: 2025-08-25;
UN Children's Fund (UNICEF), uri: washdata.org, note: WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene","Methodology: The data sources for drinking water services are household surveys such as Demographic and Health Surveys (DHS) and Multiple Indicator Cluster Surveys (MICS), administrative data, census, and other datasets such as compilations by international or regional initiatives (e.g., IB-NET) or studies conducted by research institutions. Based on these national datasets, JMP estimates the proportion of the people accessing different levels of services by using linear regression. You can find the details of estimates including the rules on interpolation, extrapolation and extension in the JMP’s methodology report (https://washdata.org/reports/jmp-2017-methodology).
Statistical concept(s): The JMP classifies the sanitation service levels into five tiers, ranging from the most to the least favorable: safely managed, basic, limited, unimproved, and surface water (Reference: https://washdata.org/monitoring/drinking-water). This indicator encompasses both people using basic water services as well as those using safely managed water services.","Water is considered to be the most important resource for sustaining ecosystems, which provide life-supporting services for people, animals, and plants. Global access to safe water and proper hygiene education can reduce illness and death from disease, leading to improved health, poverty reduction, and socio-economic development. However, many countries are challenged to provide these basic necessities to their populations, leaving people at risk for water, sanitation, and hygiene (WASH)-related diseases. Because contaminated water is a major cause of illness and death, water quality is a determining factor in human poverty, education, and economic opportunities.  





















Lack of access to adequate drinking water services contributes to deaths and illness, especially in children. Water based disease transmission by drinking contaminated water is responsible for significant outbreaks of diseases such as cholera and typhoid and includes diarrheal diseases, viral hepatitis A, cholera, dysentery and dracunculiasis (Guineaworm disease). Improving access to clean drinking water is a crucial element in the reduction of under-five mortality and morbidity and there is evidence that ensuring higher levels of drinking water services has a greater impact. 





















Women and children spend millions of hours each year fetching water. The chore diverts their time from other important activities (for example attending school, caring for children, participating in the economy). When water is not available on premises and has to be collected, women and girls are almost two and a half times more likely than men and boys to be the main water carriers for their families.  





















Many international organizations use access to safe drinking water and hygienic sanitation facilities as a measure for progress in the fight against poverty, disease, and death. Access to safe drinking water is also considered to be a human right, not a privilege, for every man, woman, and child. Economic benefits of safe drinking water services include higher economic productivity, more education, and health-care savings.",,,,CC BY-4.0
SH.H2O.BASW.ZS,Health,People using at least basic drinking water services (% of population),,"The percentage of people using at least basic water services.  This indicator encompasses both people using basic water services as well as those using safely managed water services.  Basic drinking water services is defined as drinking water from an improved source, provided collection time is not more than 30 minutes for a round trip.  Improved water sources include piped water, boreholes or tubewells, protected dug wells, protected springs, and packaged or delivered water.",% of population,Annual,,,Weighted average,"National, regional and income group estimates are made when data are available for at least 50 percent of the population.",,,"WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene, World Health Organization (WHO), uri: washdata.org, publisher: WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene (washdata.org), date accessed: 2025-09-30, date published: 2025-08-25;
UN Children's Fund (UNICEF), uri: washdata.org, note: WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene","Methodology: The data sources for drinking water services are household surveys such as Demographic and Health Surveys (DHS) and Multiple Indicator Cluster Surveys (MICS), administrative data, census, and other datasets such as compilations by international or regional initiatives (e.g., IB-NET) or studies conducted by research institutions. Based on these national datasets, JMP estimates the proportion of the people accessing different levels of services by using linear regression. You can find the details of estimates including the rules on interpolation, extrapolation and extension in the JMP’s methodology report (https://washdata.org/reports/jmp-2017-methodology).
Statistical concept(s): The JMP classifies the sanitation service levels into five tiers, ranging from the most to the least favorable: safely managed, basic, limited, unimproved, and surface water (Reference: https://washdata.org/monitoring/drinking-water). This indicator encompasses both people using basic water services as well as those using safely managed water services.","Water is considered to be the most important resource for sustaining ecosystems, which provide life-supporting services for people, animals, and plants. Global access to safe water and proper hygiene education can reduce illness and death from disease, leading to improved health, poverty reduction, and socio-economic development. However, many countries are challenged to provide these basic necessities to their populations, leaving people at risk for water, sanitation, and hygiene (WASH)-related diseases. Because contaminated water is a major cause of illness and death, water quality is a determining factor in human poverty, education, and economic opportunities.  





















Lack of access to adequate drinking water services contributes to deaths and illness, especially in children. Water based disease transmission by drinking contaminated water is responsible for significant outbreaks of diseases such as cholera and typhoid and includes diarrheal diseases, viral hepatitis A, cholera, dysentery and dracunculiasis (Guineaworm disease). Improving access to clean drinking water is a crucial element in the reduction of under-five mortality and morbidity and there is evidence that ensuring higher levels of drinking water services has a greater impact. 





















Women and children spend millions of hours each year fetching water. The chore diverts their time from other important activities (for example attending school, caring for children, participating in the economy). When water is not available on premises and has to be collected, women and girls are almost two and a half times more likely than men and boys to be the main water carriers for their families.  





















Many international organizations use access to safe drinking water and hygienic sanitation facilities as a measure for progress in the fight against poverty, disease, and death. Access to safe drinking water is also considered to be a human right, not a privilege, for every man, woman, and child. Economic benefits of safe drinking water services include higher economic productivity, more education, and health-care savings.",,,,CC BY-4.0
SH.H2O.SMDW.RU.ZS,Health,"People using safely managed drinking water services, rural (% of rural population)",,"The percentage of people using drinking water from an improved source that is accessible on premises, available when needed and free from faecal and priority chemical contamination. Improved water sources include piped water, boreholes or tubewells, protected dug wells, protected springs, and packaged or delivered water.",% of rural population,Annual,,"Aggregate data by groups are computed based on the World Bank fiscal year groupings in effect at the time the data were released by the WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.



This is a disaggregated indicator for Sustainable Development Goal 6.1.1 [https://unstats.un.org/sdgs/metadata/].",Weighted average,"In order to meet the criteria for a safely managed drinking water service, an improved water source should meet three criteria: it should be accessible on the premises (accessibility), water should be available when needed (availability), and the water supplied should be free from contamination (quality).  Many countries lack data on one or more elements of safely managed drinking water.  The WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (JMP) provide national estimates only when data are available on drinking water quality and at least one of the other criteria (accessibility and availability).  Regional and income group estimates are made when data are available for at least 30 percent of the population.",,,"WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene, World Health Organization (WHO), uri: washdata.org, note: Aggregate data by groups are computed based on the groupings for the World Bank fiscal year in which the data was released by the WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene., publisher: WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene (washdata.org), date accessed: 2025-09-30, date published: 2025-08-25;
UN Children's Fund (UNICEF), uri: washdata.org, note: WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene","Methodology: The data sources for drinking water services are household surveys such as Demographic and Health Surveys (DHS) and Multiple Indicator Cluster Surveys (MICS), administrative data, census, and other datasets such as compilations by international or regional initiatives (e.g., IB-NET) or studies conducted by research institutions. Based on these national datasets, JMP estimates the proportion of the people accessing different levels of services by using linear regression. You can find the details of estimates including the rules on interpolation, extrapolation and extension in the JMP’s methodology report (https://washdata.org/reports/jmp-2017-methodology).
Statistical concept(s): Safely managed drinking water services are defined as the water from an improved source that is accessible on premises, available when needed and free from faecal and priority chemical contamination. Improved water sources include piped water, boreholes or tubewells, protected dug wells, protected springs, and packaged or delivered water.  The JMP classifies the sanitation service levels into five tiers, ranging from the most to the least favorable: safely managed, basic, limited, unimproved, and surface water (Reference: https://washdata.org/monitoring/drinking-water).","Water is considered to be the most important resource for sustaining ecosystems, which provide life-supporting services for people, animals, and plants. Global access to safe water and proper hygiene education can reduce illness and death from disease, leading to improved health, poverty reduction, and socio-economic development. However, many countries are challenged to provide these basic necessities to their populations, leaving people at risk for water, sanitation, and hygiene (WASH)-related diseases. Because contaminated water is a major cause of illness and death, water quality is a determining factor in human poverty, education, and economic opportunities.  





















Lack of access to adequate drinking water services contributes to deaths and illness, especially in children. Water based disease transmission by drinking contaminated water is responsible for significant outbreaks of diseases such as cholera and typhoid and includes diarrheal diseases, viral hepatitis A, cholera, dysentery and dracunculiasis (Guineaworm disease). Improving access to clean drinking water is a crucial element in the reduction of under-five mortality and morbidity and there is evidence that ensuring higher levels of drinking water services has a greater impact. 





















Women and children spend millions of hours each year fetching water. The chore diverts their time from other important activities (for example attending school, caring for children, participating in the economy). When water is not available on premises and has to be collected, women and girls are almost two and a half times more likely than men and boys to be the main water carriers for their families.  





















Many international organizations use access to safe drinking water and hygienic sanitation facilities as a measure for progress in the fight against poverty, disease, and death. Access to safe drinking water is also considered to be a human right, not a privilege, for every man, woman, and child. Economic benefits of safe drinking water services include higher economic productivity, more education, and health-care savings.",,,,CC BY-4.0
SH.H2O.SMDW.UR.ZS,Health,"People using safely managed drinking water services, urban (% of urban population)",,"The percentage of people using drinking water from an improved source that is accessible on premises, available when needed and free from faecal and priority chemical contamination. Improved water sources include piped water, boreholes or tubewells, protected dug wells, protected springs, and packaged or delivered water.",% of urban population,Annual,,"Aggregate data by groups are computed based on the World Bank fiscal year groupings in effect at the time the data were released by the WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.



This is a disaggregated indicator for Sustainable Development Goal 6.1.1 [https://unstats.un.org/sdgs/metadata/].",Weighted average,"In order to meet the criteria for a safely managed drinking water service, an improved water source should meet three criteria: it should be accessible on the premises (accessibility), water should be available when needed (availability), and the water supplied should be free from contamination (quality).  Many countries lack data on one or more elements of safely managed drinking water.  The WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (JMP) provide national estimates only when data are available on drinking water quality and at least one of the other criteria (accessibility and availability).  Regional and income group estimates are made when data are available for at least 30 percent of the population.",,,"WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene, World Health Organization (WHO), uri: washdata.org, note: Aggregate data by groups are computed based on the groupings for the World Bank fiscal year in which the data was released by the WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene., publisher: WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene (washdata.org), date accessed: 2025-09-30, date published: 2025-08-25;
UN Children's Fund (UNICEF), uri: washdata.org, note: WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene","Methodology: The data sources for drinking water services are household surveys such as Demographic and Health Surveys (DHS) and Multiple Indicator Cluster Surveys (MICS), administrative data, census, and other datasets such as compilations by international or regional initiatives (e.g., IB-NET) or studies conducted by research institutions. Based on these national datasets, JMP estimates the proportion of the people accessing different levels of services by using linear regression. You can find the details of estimates including the rules on interpolation, extrapolation and extension in the JMP’s methodology report (https://washdata.org/reports/jmp-2017-methodology).
Statistical concept(s): Safely managed drinking water services are defined as the water from an improved source that is accessible on premises, available when needed and free from faecal and priority chemical contamination. Improved water sources include piped water, boreholes or tubewells, protected dug wells, protected springs, and packaged or delivered water.  The JMP classifies the sanitation service levels into five tiers, ranging from the most to the least favorable: safely managed, basic, limited, unimproved, and surface water (Reference: https://washdata.org/monitoring/drinking-water).","Water is considered to be the most important resource for sustaining ecosystems, which provide life-supporting services for people, animals, and plants. Global access to safe water and proper hygiene education can reduce illness and death from disease, leading to improved health, poverty reduction, and socio-economic development. However, many countries are challenged to provide these basic necessities to their populations, leaving people at risk for water, sanitation, and hygiene (WASH)-related diseases. Because contaminated water is a major cause of illness and death, water quality is a determining factor in human poverty, education, and economic opportunities.  





















Lack of access to adequate drinking water services contributes to deaths and illness, especially in children. Water based disease transmission by drinking contaminated water is responsible for significant outbreaks of diseases such as cholera and typhoid and includes diarrheal diseases, viral hepatitis A, cholera, dysentery and dracunculiasis (Guineaworm disease). Improving access to clean drinking water is a crucial element in the reduction of under-five mortality and morbidity and there is evidence that ensuring higher levels of drinking water services has a greater impact. 





















Women and children spend millions of hours each year fetching water. The chore diverts their time from other important activities (for example attending school, caring for children, participating in the economy). When water is not available on premises and has to be collected, women and girls are almost two and a half times more likely than men and boys to be the main water carriers for their families.  





















Many international organizations use access to safe drinking water and hygienic sanitation facilities as a measure for progress in the fight against poverty, disease, and death. Access to safe drinking water is also considered to be a human right, not a privilege, for every man, woman, and child. Economic benefits of safe drinking water services include higher economic productivity, more education, and health-care savings.",,,,CC BY-4.0
SH.H2O.SMDW.ZS,Health,People using safely managed drinking water services (% of population),,"The percentage of people using drinking water from an improved source that is accessible on premises, available when needed and free from faecal and priority chemical contamination. Improved water sources include piped water, boreholes or tubewells, protected dug wells, protected springs, and packaged or delivered water.",% of population,Annual,,"Aggregate data by groups are computed based on the World Bank fiscal year groupings in effect at the time the data were released by the WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene.



This indicator (Total) is calculated as a population-weighted average of the RURAL and URBAN aggregates when sufficient data are available for both domains. When coverage at either the RURAL or URBAN level is insufficient, but country-level TOTAL data meet the minimum population coverage threshold (30%), TOTAL aggregates are calculated directly from country-level TOTAL estimates.  Because these two aggregation approaches may be applied in different years as data availability improves, methodological switches can occur and may result in discontinuities in the time series.



This indicator corresponds to Sustainable Development Goal indicator 6.1.1 (see UN SDG metadata: https://unstats.un.org/sdgs/metadata/).",Weighted average,"In order to meet the criteria for a safely managed drinking water service, an improved water source should meet three criteria: it should be accessible on the premises (accessibility), water should be available when needed (availability), and the water supplied should be free from contamination (quality).  Many countries lack data on one or more elements of safely managed drinking water.  The WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (JMP) provide national estimates only when data are available on drinking water quality and at least one of the other criteria (accessibility and availability).  Regional and income group estimates are made when data are available for at least 30 percent of the population.",,,"WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene, World Health Organization (WHO), uri: washdata.org, note: Aggregate data by groups are computed based on the groupings for the World Bank fiscal year in which the data was released by the WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene., publisher: WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene (washdata.org), date accessed: 2025-09-30, date published: 2025-08-25;
UN Children's Fund (UNICEF), uri: washdata.org, note: WHO/UNICEF Joint Monitoring Programme (JMP) for Water Supply, Sanitation and Hygiene","Methodology: The data sources for drinking water services are household surveys such as Demographic and Health Surveys (DHS) and Multiple Indicator Cluster Surveys (MICS), administrative data, census, and other datasets such as compilations by international or regional initiatives (e.g., IB-NET) or studies conducted by research institutions. Based on these national datasets, JMP estimates the proportion of the people accessing different levels of services by using linear regression. You can find the details of estimates including the rules on interpolation, extrapolation and extension in the JMP’s methodology report (https://washdata.org/reports/jmp-2017-methodology).
Statistical concept(s): Safely managed drinking water services are defined as the water from an improved source that is accessible on premises, available when needed and free from faecal and priority chemical contamination. Improved water sources include piped water, boreholes or tubewells, protected dug wells, protected springs, and packaged or delivered water.  The JMP classifies the sanitation service levels into five tiers, ranging from the most to the least favorable: safely managed, basic, limited, unimproved, and surface water (Reference: https://washdata.org/monitoring/drinking-water).","Water is considered to be the most important resource for sustaining ecosystems, which provide life-supporting services for people, animals, and plants. Global access to safe water and proper hygiene education can reduce illness and death from disease, leading to improved health, poverty reduction, and socio-economic development. However, many countries are challenged to provide these basic necessities to their populations, leaving people at risk for water, sanitation, and hygiene (WASH)-related diseases. Because contaminated water is a major cause of illness and death, water quality is a determining factor in human poverty, education, and economic opportunities.  





















Lack of access to adequate drinking water services contributes to deaths and illness, especially in children. Water based disease transmission by drinking contaminated water is responsible for significant outbreaks of diseases such as cholera and typhoid and includes diarrheal diseases, viral hepatitis A, cholera, dysentery and dracunculiasis (Guineaworm disease). Improving access to clean drinking water is a crucial element in the reduction of under-five mortality and morbidity and there is evidence that ensuring higher levels of drinking water services has a greater impact. 





















Women and children spend millions of hours each year fetching water. The chore diverts their time from other important activities (for example attending school, caring for children, participating in the economy). When water is not available on premises and has to be collected, women and girls are almost two and a half times more likely than men and boys to be the main water carriers for their families.  





















Many international organizations use access to safe drinking water and hygienic sanitation facilities as a measure for progress in the fight against poverty, disease, and death. Access to safe drinking water is also considered to be a human right, not a privilege, for every man, woman, and child. Economic benefits of safe drinking water services include higher economic productivity, more education, and health-care savings.",,,,CC BY-4.0
SH.HIV.0014,Health,Children (0-14) living with HIV,,Children living with HIV refers to the number of children ages 0-14 who are infected with HIV.,Number,Annual,,,,,,,"UNAIDS estimates, Joint United Nations Programme on HIV/AIDS (UNAIDS), uri: https://aidsinfo.unaids.org/, publisher: UNAIDS, date accessed: 2025-08-27, date published: 2025-07","Methodology: UNAIDS produces annual HIV/AIDS-related indicators using a common modelling framework (Spectrum). The model integrates country-reported data on HIV surveillance, antiretroviral therapy (ART) coverage, demographic information, and established patterns of HIV transmission, disease progression, and survival. Because many countries lack complete case reporting or cause-of-death data, these figures are modelled estimates and include uncertainty ranges. UNAIDS updates the estimates each year as new data and methods become available, ensuring internal consistency across all HIV/AIDS-related indicators. Reference: Annex 1 Methods for deriving UNAIDS HIV estimates — 2025 Global AIDS Update — AIDS, Crisis and the Power to Transform: https://www.unaids.org/sites/default/files/2025-08/JC3153_GAU25_report_annex1_en.pdf","Despite the availability of effective treatment, HIV/AIDS remains a leading cause of death and a major global public health challenge. Low- and middle-income countries continue to bear a disproportionate share of the burden. Data on the number of people living with HIV, disaggregated by age and sex, are essential for understanding the populations most affected and for informing prevention, treatment, and care strategies.",,,,CC BY-4.0
SH.HIV.1524.FE.ZS,Health,"Prevalence of HIV, female (% ages 15-24)",,"Prevalence of HIV, female is the percentage of females who are infected with HIV. Youth rates are as a percentage of the relevant age group.",,Annual,,"In many developing countries most new infections occur in young adults, with young women especially vulnerable.",Weighted average,The limited availability of data on health status is a major constraint in assessing the health situation in developing countries. Surveillance data are lacking for many major public health concerns. Estimates of prevalence and incidence are available for some diseases but are often unreliable and incomplete. National health authorities differ widely in capacity and willingness to collect or report information.,,,"UNAIDS estimates, Joint United Nations Programme on HIV/AIDS (UNAIDS), uri: https://aidsinfo.unaids.org/, publisher: UNAIDS, date accessed: 2025-08-27, date published: 2025-07","Methodology: UNAIDS produces annual HIV/AIDS-related indicators using a common modelling framework (Spectrum). The model integrates country-reported data on HIV surveillance, antiretroviral therapy (ART) coverage, demographic information, and established patterns of HIV transmission, disease progression, and survival. Because many countries lack complete case reporting or cause-of-death data, these figures are modelled estimates and include uncertainty ranges. UNAIDS updates the estimates each year as new data and methods become available, ensuring internal consistency across all HIV/AIDS-related indicators. Reference: Annex 1 Methods for deriving UNAIDS HIV estimates — 2025 Global AIDS Update — AIDS, Crisis and the Power to Transform: https://www.unaids.org/sites/default/files/2025-08/JC3153_GAU25_report_annex1_en.pdf","Despite the availability of effective treatment, HIV/AIDS remains a leading cause of death and a major global public health challenge. Low- and middle-income countries continue to bear a disproportionate share of the burden. Data on the number of people living with HIV, disaggregated by age and sex, are essential for understanding the populations most affected and for informing prevention, treatment, and care strategies.",,,,CC BY-4.0
